months_as_customer,age,policy_number,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital.gains,capital.loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported
168,26,693521,1997-11-20,OH,500/1000,500,1410.74,7000000.0,427033,MALE,MD,protective-serv,reading,wife,25114,0,2015-01-22,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,SC,Northbend,6655 5th Drive,4,1,YES,1,1,NO,40720.0,6300,7420,23340,Saab,95,2005,N
269,39,642208,2006-02-06,IN,250/500,1000,1070.46,0.0,373603,MALE,JD,farming-fishing,hiking,unmarried,0,0,2015-02-13,Single Vehicle Collision,Side Collision,Minor Damage,Police,SC,Springfield,2500 Tree St,18,1,?,1,3,?,58850.0,3900,6630,34030,Nissan,Maxima,1998,N
104,35,701032,2014-07-05,IL,250/500,500,1233.94,0.0,538379,MALE,Associate,protective-serv,movies,husband,0,19249,2015-02-21,Multi-vehicle Collision,Side Collision,Major Damage,Other,NC,Arlington,7609 Rock St,16,4,YES,1,2,?,91100.0,11410,14160,59520,Audi,A5,2000,N
2,36,976428,1997-08-04,IL,500/1000,500,775.42,4000000.0,532209,FEMALE,Associate,handlers-cleaners,dancing,unmarried,61260,0,2015-01-07,Single Vehicle Collision,Rear Collision,Major Damage,Police,VA,Springfield,8926 Texas Ridge,17,1,?,1,0,?,87600.0,13000,8900,93330,BMW,M5,2003,N
24,15,1053059,2008-03-13,OH,250/500,2000,1016.69,0.0,548271,FEMALE,College,prof-specialty,movies,other-relative,27461,0,2015-01-05,Multi-vehicle Collision,Front Collision,Total Loss,Other,NC,Arlington,7551 Britain Lane,5,5,YES,1,0,NO,98900.0,8600,14500,49800,Accura,MDX,1992,N
248,29,269467,2004-11-17,IN,100/300,1000,1781.13,1000000.0,660290,MALE,MD,prof-specialty,polo,own-child,0,15898,2015-02-28,Parked Car,?,Trivial Damage,,VA,Arlington,6317 Best St,7,1,YES,0,2,NO,9400.0,1600,280,6000,Saab,93,1995,N
276,50,121706,2014-07-16,IL,250/500,500,1220.13,2000000.0,431172,MALE,JD,transport-moving,paintball,not-in-family,17631,82319,2015-02-04,Single Vehicle Collision,Front Collision,Minor Damage,Fire,WV,Hillsdale,5839 Weaver Lane,13,1,NO,2,1,?,49080.0,9400,12200,49900,BMW,M5,2006,N
261,48,682226,2008-06-19,IL,100/300,2000,1308.03,6000000.0,600275,MALE,JD,craft-repair,reading,husband,0,20032,2015-02-28,Multi-vehicle Collision,Side Collision,Major Damage,Police,WV,Riverwood,9038 2nd Lane,15,3,NO,3,2,?,80600.0,9700,11500,56280,Ford,F150,2009,Y
229,51,733457,2008-11-07,OH,500/1000,500,1739.62,0.0,469466,FEMALE,College,other-service,bungie-jumping,other-relative,9899,41757,2015-01-25,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,Springfield,7295 Tree Hwy,1,1,YES,1,0,?,63000.0,8010,7030,43880,Suburu,Impreza,2007,N
308,60,950120,2005-12-03,IN,100/300,500,1399.59,7000000.0,358708,MALE,MD,craft-repair,board-games,own-child,12279,0,2015-02-20,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,NY,Springfield,9214 Texas Drive,13,1,YES,2,2,YES,84510.0,14290,14220,47650,Volkswagen,Jetta,2008,Y
330,51,930133,1990-02-08,OH,100/300,2000,1058.15,1000000.0,629811,FEMALE,JD,sales,kayaking,not-in-family,0,54255,2015-01-08,Single Vehicle Collision,Side Collision,Minor Damage,Other,SC,Northbend,3220 Rock Drive,24,1,NO,0,0,YES,70430.0,8500,19510,40920,Dodge,Neon,2011,N
34,34,31101,1998-02-12,IL,500/1000,2000,1314.9,0.0,445430,FEMALE,JD,farming-fishing,video-games,wife,0,5957,2015-02-01,Multi-vehicle Collision,Rear Collision,Total Loss,Police,WV,Springfield,6315 2nd Lane,24,3,?,0,3,YES,37870.0,8600,2200,48500,Accura,MDX,2010,N
355,31,347784,2008-04-23,IL,500/1000,2000,1665.28,7000000.0,344125,MALE,Associate,machine-op-inspct,hiking,husband,7525,0,2015-02-12,Vehicle Theft,?,Trivial Damage,Police,NY,Northbend,4625 MLK Drive,22,1,?,1,1,NO,3060.0,0,0,6330,Accura,MDX,1997,N
327,41,703181,1996-02-14,IL,250/500,1000,1749.61,2000000.0,394042,FEMALE,Associate,priv-house-serv,polo,other-relative,0,0,2015-01-02,Single Vehicle Collision,Rear Collision,Major Damage,Fire,SC,Hillsdale,3847 Elm Hwy,18,1,?,1,3,YES,61780.0,15360,3860,14700,Dodge,RAM,2004,Y
282,39,396775,1992-10-02,IN,250/500,1000,1151.21,0.0,500200,MALE,MD,prof-specialty,video-games,other-relative,0,12,2015-01-14,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,SC,Northbend,6717 Best Drive,12,1,?,1,1,NO,67070.0,17340,17690,52530,Toyota,Camry,1994,N
369,44,706618,1997-04-21,IN,100/300,1000,1258.86,1000000.0,482286,FEMALE,College,farming-fishing,camping,own-child,15588,0,2015-02-23,Single Vehicle Collision,Front Collision,Major Damage,Fire,WV,Hillsdale,4020 Best Drive,3,1,?,1,2,YES,50660.0,5400,6400,20300,Suburu,Legacy,1996,Y
135,22,912336,2002-04-13,OH,100/300,500,1546.66,0.0,551688,FEMALE,Masters,farming-fishing,camping,own-child,0,0,2015-01-15,Multi-vehicle Collision,Side Collision,Minor Damage,Police,NC,Riverwood,1213 4th Lane,4,2,NO,2,2,NO,31800.0,4200,3310,18230,Dodge,Neon,1993,N
185,43,738489,1991-02-11,IN,500/1000,500,1237.52,0.0,400418,MALE,MD,priv-house-serv,video-games,wife,0,16327,2015-01-21,Single Vehicle Collision,Front Collision,Major Damage,Fire,VA,Northbrook,1578 5th Lane,17,1,NO,1,0,NO,49800.0,3910,8470,61850,Dodge,RAM,1991,Y
48,51,912092,1997-11-07,IL,500/1000,500,900.23,5000000.0,654484,FEMALE,Associate,armed-forces,yachting,not-in-family,0,0,2015-01-19,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,WV,Arlington,6603 Francis Hwy,23,2,?,3,1,?,46070.0,6460,24600,42500,Honda,CRV,1998,Y
71,32,893185,2007-03-14,OH,500/1000,1000,1459.21,4000000.0,452744,FEMALE,Associate,priv-house-serv,movies,not-in-family,0,0,2015-01-31,Vehicle Theft,?,Minor Damage,Police,WV,Northbrook,4237 4th St,16,1,NO,2,1,NO,21000.0,9440,3230,7690,Mercedes,E400,1992,N
174,38,68712,2002-04-01,IN,100/300,500,1098.56,2000000.0,478410,MALE,JD,priv-house-serv,hiking,not-in-family,1765,0,2015-01-07,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,SC,Hillsdale,3439 Andromedia Hwy,22,4,YES,2,1,NO,43510.0,8600,9890,52600,Suburu,Forrestor,2001,N
136,19,353192,2009-01-04,IN,250/500,1000,1287.31,6000000.0,623010,FEMALE,Masters,tech-support,exercise,husband,52660,0,2015-01-17,Single Vehicle Collision,Side Collision,Total Loss,Police,VA,Springfield,9748 Sky Drive,3,1,YES,1,4,NO,109210.0,20600,12000,47300,Accura,RSX,2013,N
375,40,331949,1999-02-18,IN,500/1000,2000,925.33,8000000.0,534215,FEMALE,PhD,handlers-cleaners,base-jumping,husband,87250,0,2015-01-14,Single Vehicle Collision,Front Collision,Total Loss,Other,VA,Arlington,3834 Pine St,23,2,?,2,1,YES,78110.0,9820,5200,72400,Mercedes,E400,2008,N
611,56,882589,1993-04-18,IN,250/500,500,1413.47,0.0,439048,FEMALE,Masters,handlers-cleaners,dancing,not-in-family,43982,0,2015-01-18,Single Vehicle Collision,Front Collision,Total Loss,Fire,WV,Hillsdale,7745 Washington Ridge,12,1,?,2,2,YES,77210.0,12650,400,15700,Suburu,Legacy,2009,N
241,27,31362,2010-01-28,OH,250/500,500,1112.93,1000000.0,399356,MALE,High School,priv-house-serv,reading,husband,28791,36015,2015-01-31,Single Vehicle Collision,Rear Collision,Total Loss,Police,WV,Arlington,3492 Flute Lane,5,1,NO,2,0,?,58200.0,7000,8100,55610,Audi,A3,2008,N
31,31,214431,1990-02-01,IN,100/300,500,686.9,0.0,376728,MALE,Masters,machine-op-inspct,bungie-jumping,wife,0,0,2015-01-24,Single Vehicle Collision,Front Collision,Minor Damage,Other,NC,Riverwood,5790 Flute Ridge,6,1,?,1,1,?,65450.0,7100,9300,58400,Ford,Escape,1994,N
620,62,414394,2009-06-24,OH,250/500,2000,1483.65,1000000.0,675121,FEMALE,MD,protective-serv,chess,own-child,83063,0,2015-02-07,Multi-vehicle Collision,Side Collision,Major Damage,Other,PA,Hillsdale,5352 Lincoln Drive,12,5,?,1,2,NO,55690.0,7700,9600,59980,Saab,92x,2010,Y
343,42,469878,1996-05-11,OH,250/500,1000,1517.8,3000000.0,554805,MALE,High School,handlers-cleaners,chess,wife,14994,53168,2015-02-16,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,NC,Hillsdale,3397 5th Ave,16,3,NO,0,0,NO,21800.0,7450,13220,28800,Saab,92x,1992,Y
232,61,968429,2009-06-29,IL,250/500,1000,1402.19,0.0,480896,MALE,High School,adm-clerical,paintball,own-child,33181,0,2015-02-21,Parked Car,?,Minor Damage,,VA,Northbend,8204 Pine Lane,12,1,YES,1,4,NO,4500.0,4300,5570,8200,Dodge,Neon,2006,Y
112,39,322828,1995-12-06,OH,250/500,2000,1347.43,0.0,409520,MALE,Associate,sales,video-games,husband,63424,0,2015-02-26,Single Vehicle Collision,Side Collision,Total Loss,Other,NY,Columbus,8524 Pine Lane,21,1,YES,1,1,NO,64400.0,11300,6560,64900,Mercedes,C300,1998,N
329,51,242964,2008-01-25,OH,250/500,2000,1718.42,2000000.0,625768,FEMALE,Associate,armed-forces,board-games,own-child,0,72257,2015-01-14,Multi-vehicle Collision,Rear Collision,Major Damage,Other,OH,Northbrook,9081 Cherokee Hwy,6,4,NO,3,3,?,45730.0,8760,11460,45400,Dodge,RAM,2014,Y
206,51,227375,2004-08-13,OH,100/300,1000,1653.29,0.0,622716,MALE,JD,priv-house-serv,camping,own-child,0,12857,2015-01-09,Multi-vehicle Collision,Rear Collision,Major Damage,Police,SC,Columbus,9278 Francis Ridge,11,3,NO,1,0,YES,57670.0,5600,7320,32600,BMW,X5,2013,N
89,31,1010656,2003-08-09,IL,250/500,1000,1640.84,3000000.0,456284,FEMALE,Masters,prof-specialty,polo,unmarried,0,0,2015-01-07,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,PA,Columbus,2733 Texas Drive,13,3,NO,2,1,YES,112800.0,16980,14500,63940,Mercedes,E400,2008,N
262,41,586586,1995-12-22,IL,250/500,500,1776.28,6000000.0,652710,FEMALE,PhD,handlers-cleaners,skydiving,own-child,0,85040,2015-01-07,Single Vehicle Collision,Front Collision,Minor Damage,Police,NY,Riverwood,3029 5th Ave,9,2,YES,2,1,NO,62440.0,1200,11090,37370,BMW,X6,2000,N
148,45,579517,1994-04-28,IN,100/300,1000,1396.61,1000000.0,439312,FEMALE,JD,priv-house-serv,movies,husband,0,0,2015-01-27,Multi-vehicle Collision,Side Collision,Major Damage,Police,NC,Columbus,7466 MLK Ridge,8,3,YES,1,0,?,103400.0,12300,18740,44000,Suburu,Forrestor,2007,N
323,54,657579,2009-11-12,OH,500/1000,2000,826.01,2000000.0,631772,MALE,Masters,priv-house-serv,polo,wife,31281,44703,2015-01-14,Single Vehicle Collision,Rear Collision,Major Damage,Fire,NY,Columbus,8639 5th Hwy,0,1,NO,1,0,?,17850.0,9370,13650,20800,Chevrolet,Silverado,2012,N
83,36,455598,2001-12-09,OH,100/300,1000,769.23,0.0,647103,FEMALE,MD,craft-repair,video-games,own-child,83122,0,2015-02-20,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,SC,Northbend,2290 4th Ave,3,3,YES,2,1,YES,42000.0,7440,7880,56000,Ford,F150,2007,N
250,54,623859,1994-02-05,IL,100/300,500,1667.7,5000000.0,538545,FEMALE,MD,prof-specialty,movies,unmarried,115626,0,2015-01-31,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,NY,Northbrook,4755 1st St,14,2,?,1,2,YES,49940.0,7460,4040,15660,Jeep,Grand Cherokee,2010,N
215,44,382170,2005-06-17,IL,250/500,2000,1034.22,2000000.0,573221,FEMALE,PhD,prof-specialty,kayaking,other-relative,46163,0,2015-01-11,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,SC,Columbus,6012 Texas Hwy,16,1,YES,0,1,?,49400.0,15670,14830,60820,Volkswagen,Jetta,2012,N
244,34,239312,1999-09-07,IL,100/300,2000,1247.46,2000000.0,394838,FEMALE,JD,other-service,hiking,wife,48067,0,2015-02-07,Single Vehicle Collision,Side Collision,Major Damage,Fire,WV,Hillsdale,6536 MLK Hwy,15,2,?,2,0,?,54460.0,12400,8200,50500,Audi,A5,1997,Y
88,32,589431,1990-02-03,IL,100/300,1000,1178.89,0.0,596658,MALE,Associate,tech-support,base-jumping,unmarried,0,0,2015-02-27,Multi-vehicle Collision,Front Collision,Total Loss,Police,VA,Columbus,3525 3rd Hwy,14,3,?,2,2,YES,55540.0,5900,5800,48900,Audi,A5,2010,N
117,24,116850,2002-04-25,OH,500/1000,1000,1128.17,0.0,469110,FEMALE,High School,tech-support,movies,husband,0,0,2015-01-24,Multi-vehicle Collision,Side Collision,Total Loss,Other,VA,Riverwood,7835 Cherokee Hwy,20,3,YES,2,1,YES,79560.0,11300,9500,48130,Saab,95,2011,N
94,38,184048,2011-02-04,IL,500/1000,500,1251.93,7000000.0,404898,MALE,MD,priv-house-serv,polo,wife,0,0,2015-01-14,Vehicle Theft,?,Minor Damage,Police,WV,Columbus,4496 Pine Lane,12,1,NO,0,4,NO,2800.0,6700,0,11900,Nissan,Ultima,1999,N
74,38,734237,1991-05-03,IN,250/500,500,1382.56,0.0,496303,FEMALE,JD,armed-forces,kayaking,not-in-family,58376,0,2015-02-08,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NY,Riverwood,1186 Rock St,14,2,?,2,0,YES,93560.0,14800,4530,59330,Chevrolet,Tahoe,2005,N
261,34,798958,1990-08-25,OH,250/500,1000,1237.13,7000000.0,576579,FEMALE,Masters,handlers-cleaners,bungie-jumping,other-relative,47196,9828,2015-02-19,Multi-vehicle Collision,Front Collision,Major Damage,Police,WV,Northbrook,4175 Elm Ridge,19,3,NO,1,2,?,64060.0,6900,12450,41400,Saab,93,2005,N
202,55,378521,2004-04-20,IN,100/300,1000,1319.78,0.0,556258,FEMALE,College,machine-op-inspct,bungie-jumping,not-in-family,0,0,2015-01-11,Single Vehicle Collision,Rear Collision,Total Loss,Police,SC,Northbrook,7069 4th Hwy,18,2,NO,1,1,?,50950.0,7980,4100,48220,Chevrolet,Tahoe,1996,N
164,37,458265,2002-10-16,OH,100/300,500,1402.67,1000000.0,504128,MALE,PhD,prof-specialty,cross-fit,unmarried,4578,12969,2015-02-08,Single Vehicle Collision,Rear Collision,Minor Damage,Other,PA,Northbrook,4158 Washington Lane,13,1,NO,1,0,?,61880.0,13400,11900,45540,BMW,M5,2005,Y
136,30,1047180,1995-08-28,IN,100/300,2000,1561.03,0.0,432056,MALE,JD,farming-fishing,polo,other-relative,0,0,2015-02-04,Multi-vehicle Collision,Front Collision,Major Damage,Other,PA,Riverwood,2539 Embaracadero Ridge,3,4,?,1,2,YES,59260.0,6100,10860,41350,Audi,A5,2008,Y
153,25,818832,1995-08-28,IN,100/300,2000,865.13,1000000.0,421848,MALE,JD,farming-fishing,polo,other-relative,0,17104,2015-02-04,Multi-vehicle Collision,Front Collision,Major Damage,Other,PA,Riverwood,2539 Embaracadero Ridge,6,4,?,1,1,YES,36800.0,6140,5150,53200,Audi,A5,2010,Y
91,30,466902,1997-08-05,IN,250/500,2000,997.64,1000000.0,654613,MALE,High School,transport-moving,video-games,other-relative,0,0,2015-02-06,Multi-vehicle Collision,Rear Collision,Major Damage,Other,PA,Northbend,1133 Apache St,23,1,NO,1,2,?,73500.0,4950,19200,35820,Accura,TL,1997,N
39,26,41025,2012-02-24,IL,100/300,500,1057.42,4000000.0,594736,FEMALE,High School,adm-clerical,reading,wife,30521,36081,2015-01-07,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,NY,Northbend,8214 Flute St,15,3,NO,0,1,NO,43380.0,10400,4500,6300,Saab,95,2000,N
401,38,339979,2008-03-18,OH,250/500,500,1257.58,2000000.0,664643,FEMALE,High School,tech-support,base-jumping,other-relative,0,14179,2015-02-14,Single Vehicle Collision,Rear Collision,Minor Damage,Other,SC,Riverwood,9657 5th Ave,24,1,NO,3,2,NO,81650.0,2800,13400,48100,Volkswagen,Passat,1993,Y
64,31,764680,1991-08-22,IN,100/300,2000,1534.54,0.0,440764,MALE,PhD,transport-moving,hiking,unmarried,96378,0,2015-02-23,Single Vehicle Collision,Side Collision,Minor Damage,Police,VA,Hillsdale,6945 Texas Hwy,11,1,YES,0,1,YES,91440.0,21830,8950,37000,Jeep,Wrangler,2001,N
20,46,131617,1997-11-07,IL,500/1000,1000,1403.45,3000000.0,536238,FEMALE,Associate,armed-forces,yachting,not-in-family,2713,0,2015-01-19,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,WV,Arlington,6603 Francis Hwy,17,2,?,2,0,?,64600.0,6990,20040,66190,Honda,CRV,1990,Y
488,67,701112,2009-06-24,OH,250/500,500,1563.96,2000000.0,601605,FEMALE,MD,protective-serv,chess,own-child,87804,0,2015-02-07,Multi-vehicle Collision,Side Collision,Major Damage,Other,PA,Hillsdale,5352 Lincoln Drive,5,3,?,3,3,NO,87980.0,7570,14100,34150,Saab,92x,2014,Y
282,62,983106,2010-06-02,IL,100/300,500,1443.87,0.0,567759,MALE,College,prof-specialty,exercise,own-child,0,0,2015-02-23,Single Vehicle Collision,Side Collision,Total Loss,Other,SC,Northbend,6751 5th Hwy,3,1,NO,1,3,YES,47400.0,14200,16830,39600,Mercedes,ML350,2012,N
363,40,1124651,1991-12-12,OH,250/500,500,1342.36,1000000.0,453750,FEMALE,High School,sales,chess,wife,17752,19316,2015-02-13,Single Vehicle Collision,Rear Collision,Major Damage,Fire,SC,Hillsdale,4291 Sky Hwy,21,1,YES,2,1,?,72060.0,1000,7570,65230,Mercedes,C300,2002,Y
393,37,535962,1999-08-06,IN,100/300,500,1187.37,2000000.0,390437,FEMALE,JD,adm-clerical,sleeping,unmarried,62699,0,2015-01-04,Multi-vehicle Collision,Rear Collision,Major Damage,Police,SC,Springfield,2823 Weaver Lane,17,3,YES,1,2,NO,75200.0,9900,3400,30900,Saab,93,1990,Y
107,33,440371,2014-06-11,IL,250/500,500,1296.06,1000000.0,576053,FEMALE,Masters,prof-specialty,paintball,not-in-family,45675,5010,2015-01-24,Single Vehicle Collision,Side Collision,Major Damage,Police,NC,Hillsdale,5874 1st Hwy,14,1,NO,1,1,YES,59600.0,4800,5700,37000,Audi,A3,2001,Y
395,45,734463,1998-04-07,OH,250/500,1000,1571.26,0.0,506609,MALE,PhD,transport-moving,base-jumping,not-in-family,44960,0,2015-02-28,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,WV,Hillsdale,6149 Best Ridge,7,1,?,2,1,YES,71400.0,6620,10200,70700,Suburu,Legacy,2014,N
38,34,563115,1992-08-05,OH,250/500,1000,934.3,0.0,736911,FEMALE,High School,prof-specialty,dancing,unmarried,1708,0,2015-02-17,Vehicle Theft,?,Trivial Damage,Police,WV,Columbus,7615 Weaver Drive,7,2,?,1,1,YES,17000.0,5400,180,8000,Saab,95,2014,N
197,44,132037,2004-11-16,IN,100/300,1000,1077.04,0.0,467657,FEMALE,MD,adm-clerical,golf,own-child,0,94004,2015-02-06,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NY,Northbend,1589 Best Ave,12,3,NO,0,2,YES,79200.0,14580,7390,49410,Accura,MDX,2000,N
328,41,546719,2005-01-14,IN,100/300,2000,580.71,0.0,420009,MALE,Masters,machine-op-inspct,kayaking,husband,45823,0,2015-02-12,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,NY,Northbrook,2063 Weaver St,1,2,NO,2,0,NO,85900.0,12380,2600,24940,Toyota,Corolla,2002,N
227,58,393537,1995-09-06,IL,500/1000,2000,697.43,0.0,353841,FEMALE,MD,machine-op-inspct,chess,wife,0,28101,2015-02-19,Multi-vehicle Collision,Front Collision,Total Loss,Police,WV,Columbus,8617 Best Ave,13,3,NO,0,1,YES,38210.0,5190,6600,14700,BMW,X5,1994,Y
26,26,261062,1996-12-18,IN,250/500,1000,642.34,1000000.0,625510,FEMALE,High School,craft-repair,golf,unmarried,52826,0,2015-01-23,Single Vehicle Collision,Front Collision,Total Loss,Other,NY,Columbus,2889 Francis St,11,1,?,2,2,YES,87000.0,14000,20500,71200,Dodge,Neon,2004,N
326,46,1424481,2013-07-12,IL,250/500,500,1859.25,0.0,611284,MALE,Associate,tech-support,exercise,wife,9169,0,2015-01-15,Single Vehicle Collision,Front Collision,Minor Damage,Fire,NC,Riverwood,9369 Flute Hwy,13,1,YES,2,2,NO,82600.0,13000,0,72400,Chevrolet,Malibu,2004,N
245,39,430142,2002-12-21,OH,100/300,500,1169.5,3000000.0,415902,FEMALE,JD,other-service,chess,own-child,35013,0,2015-02-01,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,SC,Columbus,1830 Sky St,12,5,?,0,3,?,112210.0,15300,16460,60820,Chevrolet,Tahoe,2007,Y
80,27,793924,2001-11-29,IN,500/1000,1000,966.62,0.0,384194,MALE,JD,handlers-cleaners,golf,not-in-family,0,23722,2015-01-31,Multi-vehicle Collision,Front Collision,Major Damage,Other,WV,Riverwood,1328 Texas Lane,7,3,NO,1,4,?,71000.0,3200,2900,53070,Volkswagen,Passat,2007,Y
162,31,1070144,2003-06-24,IN,500/1000,500,351.41,1000000.0,654268,FEMALE,College,adm-clerical,paintball,wife,17616,86852,2015-01-24,Multi-vehicle Collision,Front Collision,Major Damage,Fire,SC,Arlington,2889 Weaver St,6,2,?,0,2,YES,72150.0,12890,12870,50100,Volkswagen,Passat,2012,Y
347,32,316090,1992-09-24,IL,500/1000,1000,1229.17,0.0,499008,MALE,MD,transport-moving,base-jumping,own-child,35277,0,2015-02-12,Single Vehicle Collision,Front Collision,Total Loss,Fire,NY,Columbus,5168 5th Ave,12,1,YES,1,0,?,46200.0,8700,9530,43800,Ford,Escape,2010,N
306,46,110349,2007-12-05,IL,100/300,2000,1435.72,0.0,432643,MALE,JD,priv-house-serv,reading,unmarried,7506,0,2015-02-14,Single Vehicle Collision,Front Collision,Minor Damage,Other,SC,Springfield,1699 Oak Drive,18,1,YES,1,2,?,66890.0,12200,10980,23400,Toyota,Highlander,2010,N
159,42,422739,1996-07-07,OH,500/1000,500,1302.93,8000000.0,463821,MALE,JD,tech-support,cross-fit,husband,39428,0,2015-02-25,Single Vehicle Collision,Front Collision,Total Loss,Fire,NY,Northbend,8579 Apache Drive,19,1,YES,2,4,NO,82600.0,10200,14300,64600,Mercedes,C300,2008,Y
206,52,277840,2012-12-22,IN,500/1000,2000,1515.59,7000000.0,442420,MALE,JD,other-service,basketball,wife,0,0,2015-02-17,Vehicle Theft,?,Minor Damage,,NC,Northbrook,4814 Lincoln Lane,4,1,?,0,2,?,16100.0,3400,0,10300,Mercedes,ML350,2010,N
87,25,511477,2010-06-18,IL,250/500,2000,1253.06,9000000.0,703517,FEMALE,Masters,machine-op-inspct,golf,unmarried,58108,18763,2015-01-08,Multi-vehicle Collision,Side Collision,Minor Damage,Other,SC,Northbend,3495 Britain Drive,12,3,YES,2,1,?,76900.0,14090,15390,47900,BMW,X6,2005,N
8,34,59071,2007-12-04,IN,500/1000,500,1257.18,0.0,506267,FEMALE,PhD,armed-forces,bungie-jumping,not-in-family,48540,18684,2015-02-23,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,WV,Columbus,7684 Francis Ridge,6,3,NO,1,2,YES,43200.0,8500,8340,57800,Suburu,Legacy,2010,N
61,24,1118554,2003-06-24,IN,500/1000,1000,564.57,0.0,548042,FEMALE,College,adm-clerical,paintball,wife,2105,0,2015-01-24,Multi-vehicle Collision,Front Collision,Major Damage,Fire,SC,Arlington,2889 Weaver St,1,2,?,1,2,YES,47500.0,15440,16100,36900,Volkswagen,Passat,2010,Y
351,30,610218,2012-06-20,IL,500/1000,500,1461.03,0.0,576350,FEMALE,JD,prof-specialty,sleeping,other-relative,0,0,2015-02-04,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,VA,Riverwood,8822 Sky St,9,3,YES,2,1,?,34030.0,17410,8050,57140,Suburu,Impreza,2005,N
371,52,827049,1997-10-12,IL,250/500,2000,1066.38,7000000.0,484891,FEMALE,High School,other-service,paintball,own-child,23158,47592,2015-02-22,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NY,Riverwood,5838 Pine Lane,3,2,YES,2,0,?,66700.0,7000,11820,59130,Accura,RSX,2014,N
216,35,411632,2005-02-25,OH,100/300,500,994.85,1000000.0,380941,FEMALE,College,handlers-cleaners,chess,husband,0,6707,2015-02-28,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,PA,Hillsdale,3706 4th Hwy,12,3,?,2,1,YES,63060.0,0,16100,51400,Ford,Escape,2002,N
12,28,866558,2003-04-04,IL,250/500,2000,1086.44,4000000.0,516065,MALE,MD,farming-fishing,basketball,not-in-family,0,0,2015-02-12,Multi-vehicle Collision,Rear Collision,Total Loss,Other,VA,Northbrook,3653 Elm Drive,14,2,?,1,1,YES,68000.0,10400,1200,31700,Chevrolet,Tahoe,1999,N
30,26,820524,2009-06-26,IN,500/1000,1000,989.68,0.0,440507,FEMALE,Masters,sales,chess,husband,0,38777,2015-01-27,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,NY,Springfield,3052 Weaver Ridge,13,3,NO,1,2,YES,56900.0,0,20900,43300,Nissan,Ultima,2011,Y
